userId	geneSymbol	geneName	entrezgene	gLink
KIAA1755	KIAA1755	KIAA1755	85449	https://www.ncbi.nlm.nih.gov/gene/?term=85449
KIF12	KIF12	kinesin family member 12	113220	https://www.ncbi.nlm.nih.gov/gene/?term=113220
KIF17	KIF17	kinesin family member 17	57576	https://www.ncbi.nlm.nih.gov/gene/?term=57576
KIF19	KIF19	kinesin family member 19	124602	https://www.ncbi.nlm.nih.gov/gene/?term=124602
KIF1A	KIF1A	kinesin family member 1A	547	https://www.ncbi.nlm.nih.gov/gene/?term=547
KIF25	KIF25	kinesin family member 25	3834	https://www.ncbi.nlm.nih.gov/gene/?term=3834
KIF26A	KIF26A	kinesin family member 26A	26153	https://www.ncbi.nlm.nih.gov/gene/?term=26153
KIR2DS4	KIR2DS4	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4	3809	https://www.ncbi.nlm.nih.gov/gene/?term=3809
KIR3DL2	KIR3DL2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2	3812	https://www.ncbi.nlm.nih.gov/gene/?term=3812
KIRREL3	KIRREL3	kirre like nephrin family adhesion molecule 3	84623	https://www.ncbi.nlm.nih.gov/gene/?term=84623
KL	KL	klotho	9365	https://www.ncbi.nlm.nih.gov/gene/?term=9365
KLF17	KLF17	KLF transcription factor 17	128209	https://www.ncbi.nlm.nih.gov/gene/?term=128209
KLHDC8A	KLHDC8A	kelch domain containing 8A	55220	https://www.ncbi.nlm.nih.gov/gene/?term=55220
KLHL14	KLHL14	kelch like family member 14	57565	https://www.ncbi.nlm.nih.gov/gene/?term=57565
KLHL3	KLHL3	kelch like family member 3	26249	https://www.ncbi.nlm.nih.gov/gene/?term=26249
KLHL34	KLHL34	kelch like family member 34	257240	https://www.ncbi.nlm.nih.gov/gene/?term=257240
KLHL38	KLHL38	kelch like family member 38	340359	https://www.ncbi.nlm.nih.gov/gene/?term=340359
KLHL4	KLHL4	kelch like family member 4	56062	https://www.ncbi.nlm.nih.gov/gene/?term=56062
KLK14	KLK14	kallikrein related peptidase 14	43847	https://www.ncbi.nlm.nih.gov/gene/?term=43847
KLK2	KLK2	kallikrein related peptidase 2	3817	https://www.ncbi.nlm.nih.gov/gene/?term=3817
KLK4	KLK4	kallikrein related peptidase 4	9622	https://www.ncbi.nlm.nih.gov/gene/?term=9622
KLK5	KLK5	kallikrein related peptidase 5	25818	https://www.ncbi.nlm.nih.gov/gene/?term=25818
KLK7	KLK7	kallikrein related peptidase 7	5650	https://www.ncbi.nlm.nih.gov/gene/?term=5650
KLK8	KLK8	kallikrein related peptidase 8	11202	https://www.ncbi.nlm.nih.gov/gene/?term=11202
KLK9	KLK9	kallikrein related peptidase 9	284366	https://www.ncbi.nlm.nih.gov/gene/?term=284366
KLRC1	KLRC1	killer cell lectin like receptor C1	3821	https://www.ncbi.nlm.nih.gov/gene/?term=3821
KLRD1	KLRD1	killer cell lectin like receptor D1	3824	https://www.ncbi.nlm.nih.gov/gene/?term=3824
KMO	KMO	kynurenine 3-monooxygenase	8564	https://www.ncbi.nlm.nih.gov/gene/?term=8564
KREMEN2	KREMEN2	kringle containing transmembrane protein 2	79412	https://www.ncbi.nlm.nih.gov/gene/?term=79412
KRT13	KRT13	keratin 13	3860	https://www.ncbi.nlm.nih.gov/gene/?term=3860
KRT14	KRT14	keratin 14	3861	https://www.ncbi.nlm.nih.gov/gene/?term=3861
KRT15	KRT15	keratin 15	3866	https://www.ncbi.nlm.nih.gov/gene/?term=3866
KRT27	KRT27	keratin 27	342574	https://www.ncbi.nlm.nih.gov/gene/?term=342574
KRT31	KRT31	keratin 31	3881	https://www.ncbi.nlm.nih.gov/gene/?term=3881
KRT33A	KRT33A	keratin 33A	3883	https://www.ncbi.nlm.nih.gov/gene/?term=3883
KRT34	KRT34	keratin 34	3885	https://www.ncbi.nlm.nih.gov/gene/?term=3885
KRT39	KRT39	keratin 39	390792	https://www.ncbi.nlm.nih.gov/gene/?term=390792
KRT40	KRT40	keratin 40	125115	https://www.ncbi.nlm.nih.gov/gene/?term=125115
KRT71	KRT71	keratin 71	112802	https://www.ncbi.nlm.nih.gov/gene/?term=112802
KRT72	KRT72	keratin 72	140807	https://www.ncbi.nlm.nih.gov/gene/?term=140807
KRT81	KRT81	keratin 81	3887	https://www.ncbi.nlm.nih.gov/gene/?term=3887
KRT83	KRT83	keratin 83	3889	https://www.ncbi.nlm.nih.gov/gene/?term=3889
KRT86	KRT86	keratin 86	3892	https://www.ncbi.nlm.nih.gov/gene/?term=3892
KRT9	KRT9	keratin 9	3857	https://www.ncbi.nlm.nih.gov/gene/?term=3857
KRTAP1-1	KRTAP1-1	keratin associated protein 1-1	81851	https://www.ncbi.nlm.nih.gov/gene/?term=81851
KRTAP3-1	KRTAP3-1	keratin associated protein 3-1	83896	https://www.ncbi.nlm.nih.gov/gene/?term=83896
KRTAP5-10	KRTAP5-10	keratin associated protein 5-10	387273	https://www.ncbi.nlm.nih.gov/gene/?term=387273
KRTAP5-7	KRTAP5-7	keratin associated protein 5-7	440050	https://www.ncbi.nlm.nih.gov/gene/?term=440050
KRTAP5-8	KRTAP5-8	keratin associated protein 5-8	57830	https://www.ncbi.nlm.nih.gov/gene/?term=57830
KRTAP5-9	KRTAP5-9	keratin associated protein 5-9	3846	https://www.ncbi.nlm.nih.gov/gene/?term=3846
L1TD1	L1TD1	LINE1 type transposase domain containing 1	54596	https://www.ncbi.nlm.nih.gov/gene/?term=54596
LAG3	LAG3	lymphocyte activating 3	3902	https://www.ncbi.nlm.nih.gov/gene/?term=3902
LAIR1	LAIR1	leukocyte associated immunoglobulin like receptor 1	3903	https://www.ncbi.nlm.nih.gov/gene/?term=3903
LAIR2	LAIR2	leukocyte associated immunoglobulin like receptor 2	3904	https://www.ncbi.nlm.nih.gov/gene/?term=3904
LAT2	LAT2	linker for activation of T cells family member 2	7462	https://www.ncbi.nlm.nih.gov/gene/?term=7462
LAX1	LAX1	lymphocyte transmembrane adaptor 1	54900	https://www.ncbi.nlm.nih.gov/gene/?term=54900
LCN10	LCN10	lipocalin 10	414332	https://www.ncbi.nlm.nih.gov/gene/?term=414332
LCNL1	LCNL1	lipocalin like 1	401562	https://www.ncbi.nlm.nih.gov/gene/?term=401562
LDB3	LDB3	LIM domain binding 3	11155	https://www.ncbi.nlm.nih.gov/gene/?term=11155
LDHAL6B	LDHAL6B	lactate dehydrogenase A like 6B	92483	https://www.ncbi.nlm.nih.gov/gene/?term=92483
LEFTY1	LEFTY1	left-right determination factor 1	10637	https://www.ncbi.nlm.nih.gov/gene/?term=10637
LEFTY2	LEFTY2	left-right determination factor 2	7044	https://www.ncbi.nlm.nih.gov/gene/?term=7044
LGALS12	LGALS12	galectin 12	85329	https://www.ncbi.nlm.nih.gov/gene/?term=85329
LGALS2	LGALS2	galectin 2	3957	https://www.ncbi.nlm.nih.gov/gene/?term=3957
LGI2	LGI2	leucine rich repeat LGI family member 2	55203	https://www.ncbi.nlm.nih.gov/gene/?term=55203
LHX1	LHX1	LIM homeobox 1	3975	https://www.ncbi.nlm.nih.gov/gene/?term=3975
LHX2	LHX2	LIM homeobox 2	9355	https://www.ncbi.nlm.nih.gov/gene/?term=9355
LIFR	LIFR	LIF receptor subunit alpha	3977	https://www.ncbi.nlm.nih.gov/gene/?term=3977
LILRA6	LILRA6	leukocyte immunoglobulin like receptor A6	79168	https://www.ncbi.nlm.nih.gov/gene/?term=79168
LILRB1	LILRB1	leukocyte immunoglobulin like receptor B1	10859	https://www.ncbi.nlm.nih.gov/gene/?term=10859
LILRB3	LILRB3	leukocyte immunoglobulin like receptor B3	11025	https://www.ncbi.nlm.nih.gov/gene/?term=11025
LILRB4	LILRB4	leukocyte immunoglobulin like receptor B4	11006	https://www.ncbi.nlm.nih.gov/gene/?term=11006
LIN28A	LIN28A	lin-28 homolog A	79727	https://www.ncbi.nlm.nih.gov/gene/?term=79727
LINC00173	LINC00173	long intergenic non-protein coding RNA 173	100287569	https://www.ncbi.nlm.nih.gov/gene/?term=100287569
LINC00189	LINC00189	long intergenic non-protein coding RNA 189	193629	https://www.ncbi.nlm.nih.gov/gene/?term=193629
LINC00473	LINC00473	long intergenic non-protein coding RNA 473	90632	https://www.ncbi.nlm.nih.gov/gene/?term=90632
LINC00518	LINC00518	long intergenic non-protein coding RNA 518	221718	https://www.ncbi.nlm.nih.gov/gene/?term=221718
LINC00643	LINC00643	long intergenic non-protein coding RNA 643	646113	https://www.ncbi.nlm.nih.gov/gene/?term=646113
LINC00930	LINC00930	long intergenic non-protein coding RNA 930	100144604	https://www.ncbi.nlm.nih.gov/gene/?term=100144604
LINC01124	LINC01124	long intergenic non-protein coding RNA 1124	440925	https://www.ncbi.nlm.nih.gov/gene/?term=440925
LINC01558	LINC01558	long intergenic non-protein coding RNA 1558	26238	https://www.ncbi.nlm.nih.gov/gene/?term=26238
LINC02872	LINC02872	long intergenic non-protein coding RNA 2872	401535	https://www.ncbi.nlm.nih.gov/gene/?term=401535
LINC02908	LINC02908	long intergenic non-protein coding RNA 2908	401563	https://www.ncbi.nlm.nih.gov/gene/?term=401563
LINGO2	LINGO2	leucine rich repeat and Ig domain containing 2	158038	https://www.ncbi.nlm.nih.gov/gene/?term=158038
LIPG	LIPG	lipase G, endothelial type	9388	https://www.ncbi.nlm.nih.gov/gene/?term=9388
LIPK	LIPK	lipase family member K	643414	https://www.ncbi.nlm.nih.gov/gene/?term=643414
LIX1	LIX1	limb and CNS expressed 1	167410	https://www.ncbi.nlm.nih.gov/gene/?term=167410
LMCD1	LMCD1	LIM and cysteine rich domains 1	29995	https://www.ncbi.nlm.nih.gov/gene/?term=29995
LMO1	LMO1	LIM domain only 1	4004	https://www.ncbi.nlm.nih.gov/gene/?term=4004
LMOD1	LMOD1	leiomodin 1	25802	https://www.ncbi.nlm.nih.gov/gene/?term=25802
LOC100130872	LOC100130872	uncharacterized LOC100130872	100130872	https://www.ncbi.nlm.nih.gov/gene/?term=100130872
LOC148696	LOC148696	uncharacterized LOC148696	148696	https://www.ncbi.nlm.nih.gov/gene/?term=148696
LOC153910	LOC153910	uncharacterized LOC153910	153910	https://www.ncbi.nlm.nih.gov/gene/?term=153910
LOC283731	LOC283731	uncharacterized LOC283731	283731	https://www.ncbi.nlm.nih.gov/gene/?term=283731
LOC646999	LOC646999	akirin 1 pseudogene	646999	https://www.ncbi.nlm.nih.gov/gene/?term=646999
LOC730668	LOC730668	dynein heavy chain -like pseudogene	730668	https://www.ncbi.nlm.nih.gov/gene/?term=730668
LOC90246	LOC90246	uncharacterized LOC90246	90246	https://www.ncbi.nlm.nih.gov/gene/?term=90246
LOX	LOX	lysyl oxidase	4015	https://www.ncbi.nlm.nih.gov/gene/?term=4015
LOXHD1	LOXHD1	lipoxygenase homology PLAT domains 1	125336	https://www.ncbi.nlm.nih.gov/gene/?term=125336
LOXL3	LOXL3	lysyl oxidase like 3	84695	https://www.ncbi.nlm.nih.gov/gene/?term=84695
LPA	LPA	lipoprotein(a)	4018	https://www.ncbi.nlm.nih.gov/gene/?term=4018
LPL	LPL	lipoprotein lipase	4023	https://www.ncbi.nlm.nih.gov/gene/?term=4023
LRFN5	LRFN5	leucine rich repeat and fibronectin type III domain containing 5	145581	https://www.ncbi.nlm.nih.gov/gene/?term=145581
LRP2	LRP2	LDL receptor related protein 2	4036	https://www.ncbi.nlm.nih.gov/gene/?term=4036
LRRC10B	LRRC10B	leucine rich repeat containing 10B	390205	https://www.ncbi.nlm.nih.gov/gene/?term=390205
LRRC15	LRRC15	leucine rich repeat containing 15	131578	https://www.ncbi.nlm.nih.gov/gene/?term=131578
LRRC19	LRRC19	leucine rich repeat containing 19	64922	https://www.ncbi.nlm.nih.gov/gene/?term=64922
LRRC2	LRRC2	leucine rich repeat containing 2	79442	https://www.ncbi.nlm.nih.gov/gene/?term=79442
LRRC25	LRRC25	leucine rich repeat containing 25	126364	https://www.ncbi.nlm.nih.gov/gene/?term=126364
LRRC55	LRRC55	leucine rich repeat containing 55	219527	https://www.ncbi.nlm.nih.gov/gene/?term=219527
LRRN4	LRRN4	leucine rich repeat neuronal 4	164312	https://www.ncbi.nlm.nih.gov/gene/?term=164312
LSP1	LSP1	lymphocyte specific protein 1	4046	https://www.ncbi.nlm.nih.gov/gene/?term=4046
LTA	LTA	lymphotoxin alpha	4049	https://www.ncbi.nlm.nih.gov/gene/?term=4049
LTBP1	LTBP1	latent transforming growth factor beta binding protein 1	4052	https://www.ncbi.nlm.nih.gov/gene/?term=4052
LTBP2	LTBP2	latent transforming growth factor beta binding protein 2	4053	https://www.ncbi.nlm.nih.gov/gene/?term=4053
LTK	LTK	leukocyte receptor tyrosine kinase	4058	https://www.ncbi.nlm.nih.gov/gene/?term=4058
LUM	LUM	lumican	4060	https://www.ncbi.nlm.nih.gov/gene/?term=4060
LVRN	LVRN	laeverin	206338	https://www.ncbi.nlm.nih.gov/gene/?term=206338
LY6D	LY6D	lymphocyte antigen 6 family member D	8581	https://www.ncbi.nlm.nih.gov/gene/?term=8581
LY6G6C	LY6G6C	lymphocyte antigen 6 family member G6C	80740	https://www.ncbi.nlm.nih.gov/gene/?term=80740
LY6H	LY6H	lymphocyte antigen 6 family member H	4062	https://www.ncbi.nlm.nih.gov/gene/?term=4062
LY9	LY9	lymphocyte antigen 9	4063	https://www.ncbi.nlm.nih.gov/gene/?term=4063
LYPD2	LYPD2	LY6/PLAUR domain containing 2	137797	https://www.ncbi.nlm.nih.gov/gene/?term=137797
MAB21L1	MAB21L1	mab-21 like 1	4081	https://www.ncbi.nlm.nih.gov/gene/?term=4081
MAB21L2	MAB21L2	mab-21 like 2	10586	https://www.ncbi.nlm.nih.gov/gene/?term=10586
MAEL	MAEL	maelstrom spermatogenic transposon silencer	84944	https://www.ncbi.nlm.nih.gov/gene/?term=84944
MAFB	MAFB	MAF bZIP transcription factor B	9935	https://www.ncbi.nlm.nih.gov/gene/?term=9935
MAGEL2	MAGEL2	MAGE family member L2	54551	https://www.ncbi.nlm.nih.gov/gene/?term=54551
MAMDC2	MAMDC2	MAM domain containing 2	256691	https://www.ncbi.nlm.nih.gov/gene/?term=256691
MAOB	MAOB	monoamine oxidase B	4129	https://www.ncbi.nlm.nih.gov/gene/?term=4129
MAP1A	MAP1A	microtubule associated protein 1A	4130	https://www.ncbi.nlm.nih.gov/gene/?term=4130
MAP1B	MAP1B	microtubule associated protein 1B	4131	https://www.ncbi.nlm.nih.gov/gene/?term=4131
MAP1LC3C	MAP1LC3C	microtubule associated protein 1 light chain 3 gamma	440738	https://www.ncbi.nlm.nih.gov/gene/?term=440738
MAP2	MAP2	microtubule associated protein 2	4133	https://www.ncbi.nlm.nih.gov/gene/?term=4133
MAP3K15	MAP3K15	mitogen-activated protein kinase kinase kinase 15	389840	https://www.ncbi.nlm.nih.gov/gene/?term=389840
MAP4K1	MAP4K1	mitogen-activated protein kinase kinase kinase kinase 1	11184	https://www.ncbi.nlm.nih.gov/gene/?term=11184
MAPT	MAPT	microtubule associated protein tau	4137	https://www.ncbi.nlm.nih.gov/gene/?term=4137
MARCO	MARCO	macrophage receptor with collagenous structure	8685	https://www.ncbi.nlm.nih.gov/gene/?term=8685
MASP1	MASP1	MBL associated serine protease 1	5648	https://www.ncbi.nlm.nih.gov/gene/?term=5648
MAT1A	MAT1A	methionine adenosyltransferase 1A	4143	https://www.ncbi.nlm.nih.gov/gene/?term=4143
MCEMP1	MCEMP1	mast cell expressed membrane protein 1	199675	https://www.ncbi.nlm.nih.gov/gene/?term=199675
MCOLN2	MCOLN2	mucolipin TRP cation channel 2	255231	https://www.ncbi.nlm.nih.gov/gene/?term=255231
MCOLN3	MCOLN3	mucolipin TRP cation channel 3	55283	https://www.ncbi.nlm.nih.gov/gene/?term=55283
MEDAG	MEDAG	mesenteric estrogen dependent adipogenesis	84935	https://www.ncbi.nlm.nih.gov/gene/?term=84935
MEG3	MEG3	maternally expressed 3	55384	https://www.ncbi.nlm.nih.gov/gene/?term=55384
MEI1	MEI1	meiotic double-stranded break formation protein 1	150365	https://www.ncbi.nlm.nih.gov/gene/?term=150365
MEIOB	MEIOB	meiosis specific with OB-fold	254528	https://www.ncbi.nlm.nih.gov/gene/?term=254528
MEOX1	MEOX1	mesenchyme homeobox 1	4222	https://www.ncbi.nlm.nih.gov/gene/?term=4222
MEOX2	MEOX2	mesenchyme homeobox 2	4223	https://www.ncbi.nlm.nih.gov/gene/?term=4223
MEP1A	MEP1A	meprin A subunit alpha	4224	https://www.ncbi.nlm.nih.gov/gene/?term=4224
MESP1	MESP1	mesoderm posterior bHLH transcription factor 1	55897	https://www.ncbi.nlm.nih.gov/gene/?term=55897
MESP2	MESP2	mesoderm posterior bHLH transcription factor 2	145873	https://www.ncbi.nlm.nih.gov/gene/?term=145873
MFAP2	MFAP2	microfibril associated protein 2	4237	https://www.ncbi.nlm.nih.gov/gene/?term=4237
MFAP4	MFAP4	microfibril associated protein 4	4239	https://www.ncbi.nlm.nih.gov/gene/?term=4239
MFAP5	MFAP5	microfibril associated protein 5	8076	https://www.ncbi.nlm.nih.gov/gene/?term=8076
MGAM	MGAM	maltase-glucoamylase	8972	https://www.ncbi.nlm.nih.gov/gene/?term=8972
MGC12916	MGC12916	uncharacterized protein MGC12916	84815	https://www.ncbi.nlm.nih.gov/gene/?term=84815
MIAT	MIAT	myocardial infarction associated transcript	440823	https://www.ncbi.nlm.nih.gov/gene/?term=440823
MIR100HG	MIR100HG	mir-100-let-7a-2-mir-125b-1 cluster host gene	399959	https://www.ncbi.nlm.nih.gov/gene/?term=399959
MIR155HG	MIR155HG	MIR155 host gene	114614	https://www.ncbi.nlm.nih.gov/gene/?term=114614
MIR9-1HG	MIR9-1HG	MIR9-1 host gene	10485	https://www.ncbi.nlm.nih.gov/gene/?term=10485
MIR99AHG	MIR99AHG	mir-99a-let-7c cluster host gene	388815	https://www.ncbi.nlm.nih.gov/gene/?term=388815
MKX	MKX	mohawk homeobox	283078	https://www.ncbi.nlm.nih.gov/gene/?term=283078
MMD	MMD	monocyte to macrophage differentiation associated	23531	https://www.ncbi.nlm.nih.gov/gene/?term=23531
MME	MME	membrane metalloendopeptidase	4311	https://www.ncbi.nlm.nih.gov/gene/?term=4311
MMEL1	MMEL1	membrane metalloendopeptidase like 1	79258	https://www.ncbi.nlm.nih.gov/gene/?term=79258
MMP11	MMP11	matrix metallopeptidase 11	4320	https://www.ncbi.nlm.nih.gov/gene/?term=4320
MMP12	MMP12	matrix metallopeptidase 12	4321	https://www.ncbi.nlm.nih.gov/gene/?term=4321
MMP16	MMP16	matrix metallopeptidase 16	4325	https://www.ncbi.nlm.nih.gov/gene/?term=4325
MMP3	MMP3	matrix metallopeptidase 3	4314	https://www.ncbi.nlm.nih.gov/gene/?term=4314
MMP7	MMP7	matrix metallopeptidase 7	4316	https://www.ncbi.nlm.nih.gov/gene/?term=4316
MMP8	MMP8	matrix metallopeptidase 8	4317	https://www.ncbi.nlm.nih.gov/gene/?term=4317
MN1	MN1	MN1 proto-oncogene, transcriptional regulator	4330	https://www.ncbi.nlm.nih.gov/gene/?term=4330
MNDA	MNDA	myeloid cell nuclear differentiation antigen	4332	https://www.ncbi.nlm.nih.gov/gene/?term=4332
MOBP	MOBP	myelin associated oligodendrocyte basic protein	4336	https://www.ncbi.nlm.nih.gov/gene/?term=4336
MOGAT2	MOGAT2	monoacylglycerol O-acyltransferase 2	80168	https://www.ncbi.nlm.nih.gov/gene/?term=80168
MORN3	MORN3	MORN repeat containing 3	283385	https://www.ncbi.nlm.nih.gov/gene/?term=283385
MOXD1	MOXD1	monooxygenase DBH like 1	26002	https://www.ncbi.nlm.nih.gov/gene/?term=26002
MPO	MPO	myeloperoxidase	4353	https://www.ncbi.nlm.nih.gov/gene/?term=4353
MPP1	MPP1	MAGUK p55 scaffold protein 1	4354	https://www.ncbi.nlm.nih.gov/gene/?term=4354
MRAS	MRAS	muscle RAS oncogene homolog	22808	https://www.ncbi.nlm.nih.gov/gene/?term=22808
MRC2	MRC2	mannose receptor C type 2	9902	https://www.ncbi.nlm.nih.gov/gene/?term=9902
MRGPRF	MRGPRF	MAS related GPR family member F	116535	https://www.ncbi.nlm.nih.gov/gene/?term=116535
MS4A1	MS4A1	membrane spanning 4-domains A1	931	https://www.ncbi.nlm.nih.gov/gene/?term=931
MS4A15	MS4A15	membrane spanning 4-domains A15	219995	https://www.ncbi.nlm.nih.gov/gene/?term=219995
MS4A7	MS4A7	membrane spanning 4-domains A7	58475	https://www.ncbi.nlm.nih.gov/gene/?term=58475
MSLN	MSLN	mesothelin	10232	https://www.ncbi.nlm.nih.gov/gene/?term=10232
MSR1	MSR1	macrophage scavenger receptor 1	4481	https://www.ncbi.nlm.nih.gov/gene/?term=4481
MSRB3	MSRB3	methionine sulfoxide reductase B3	253827	https://www.ncbi.nlm.nih.gov/gene/?term=253827
MST1R	MST1R	macrophage stimulating 1 receptor	4486	https://www.ncbi.nlm.nih.gov/gene/?term=4486
MSX1	MSX1	msh homeobox 1	4487	https://www.ncbi.nlm.nih.gov/gene/?term=4487
MT1A	MT1A	metallothionein 1A	4489	https://www.ncbi.nlm.nih.gov/gene/?term=4489
MT1DP	MT1DP	metallothionein 1D, pseudogene	326343	https://www.ncbi.nlm.nih.gov/gene/?term=326343
MT1G	MT1G	metallothionein 1G	4495	https://www.ncbi.nlm.nih.gov/gene/?term=4495
MT1H	MT1H	metallothionein 1H	4496	https://www.ncbi.nlm.nih.gov/gene/?term=4496
MT1L	MT1L	metallothionein 1L (pseudogene)	4500	https://www.ncbi.nlm.nih.gov/gene/?term=4500
MT1M	MT1M	metallothionein 1M	4499	https://www.ncbi.nlm.nih.gov/gene/?term=4499
MT2A	MT2A	metallothionein 2A	4502	https://www.ncbi.nlm.nih.gov/gene/?term=4502
MT3	MT3	metallothionein 3	4504	https://www.ncbi.nlm.nih.gov/gene/?term=4504
MTUS2	MTUS2	microtubule associated scaffold protein 2	23281	https://www.ncbi.nlm.nih.gov/gene/?term=23281
MUC13	MUC13	mucin 13, cell surface associated	56667	https://www.ncbi.nlm.nih.gov/gene/?term=56667
MUC15	MUC15	mucin 15, cell surface associated	143662	https://www.ncbi.nlm.nih.gov/gene/?term=143662
MUC2	MUC2	mucin 2, oligomeric mucus/gel-forming	4583	https://www.ncbi.nlm.nih.gov/gene/?term=4583
MUC4	MUC4	mucin 4, cell surface associated	4585	https://www.ncbi.nlm.nih.gov/gene/?term=4585
MXRA8	MXRA8	matrix remodeling associated 8	54587	https://www.ncbi.nlm.nih.gov/gene/?term=54587
MYADM	MYADM	myeloid associated differentiation marker	91663	https://www.ncbi.nlm.nih.gov/gene/?term=91663
MYADML	MYADML	myeloid associated differentiation marker like (pseudogene)	151325	https://www.ncbi.nlm.nih.gov/gene/?term=151325
MYADML2	MYADML2	myeloid associated differentiation marker like 2	255275	https://www.ncbi.nlm.nih.gov/gene/?term=255275
MYBL1	MYBL1	MYB proto-oncogene like 1	4603	https://www.ncbi.nlm.nih.gov/gene/?term=4603
MYBPC2	MYBPC2	myosin binding protein C2	4606	https://www.ncbi.nlm.nih.gov/gene/?term=4606
MYBPH	MYBPH	myosin binding protein H	4608	https://www.ncbi.nlm.nih.gov/gene/?term=4608
MYCN	MYCN	MYCN proto-oncogene, bHLH transcription factor	4613	https://www.ncbi.nlm.nih.gov/gene/?term=4613
MYCNOS	MYCNOS	MYCN opposite strand	10408	https://www.ncbi.nlm.nih.gov/gene/?term=10408
MYH15	MYH15	myosin heavy chain 15	22989	https://www.ncbi.nlm.nih.gov/gene/?term=22989
MYH3	MYH3	myosin heavy chain 3	4621	https://www.ncbi.nlm.nih.gov/gene/?term=4621
MYH7B	MYH7B	myosin heavy chain 7B	57644	https://www.ncbi.nlm.nih.gov/gene/?term=57644
MYLK	MYLK	myosin light chain kinase	4638	https://www.ncbi.nlm.nih.gov/gene/?term=4638
MYLK4	MYLK4	myosin light chain kinase family member 4	340156	https://www.ncbi.nlm.nih.gov/gene/?term=340156
MYO16	MYO16	myosin XVI	23026	https://www.ncbi.nlm.nih.gov/gene/?term=23026
MYO1A	MYO1A	myosin IA	4640	https://www.ncbi.nlm.nih.gov/gene/?term=4640
MYO1G	MYO1G	myosin IG	64005	https://www.ncbi.nlm.nih.gov/gene/?term=64005
MYO7B	MYO7B	myosin VIIB	4648	https://www.ncbi.nlm.nih.gov/gene/?term=4648
MYOC	MYOC	myocilin	4653	https://www.ncbi.nlm.nih.gov/gene/?term=4653
MYOCD	MYOCD	myocardin	93649	https://www.ncbi.nlm.nih.gov/gene/?term=93649
MYOM3	MYOM3	myomesin 3	127294	https://www.ncbi.nlm.nih.gov/gene/?term=127294
MYOZ3	MYOZ3	myozenin 3	91977	https://www.ncbi.nlm.nih.gov/gene/?term=91977
MZB1	MZB1	marginal zone B and B1 cell specific protein	51237	https://www.ncbi.nlm.nih.gov/gene/?term=51237
NAP1L3	NAP1L3	nucleosome assembly protein 1 like 3	4675	https://www.ncbi.nlm.nih.gov/gene/?term=4675
NAPSB	NAPSB	napsin B aspartic peptidase (pseudogene)	256236	https://www.ncbi.nlm.nih.gov/gene/?term=256236
NAT16	NAT16	N-acetyltransferase 16 (putative)	375607	https://www.ncbi.nlm.nih.gov/gene/?term=375607
NAT2	NAT2	N-acetyltransferase 2	10	https://www.ncbi.nlm.nih.gov/gene/?term=10
NAT8	NAT8	N-acetyltransferase 8 (putative)	9027	https://www.ncbi.nlm.nih.gov/gene/?term=9027
NAT8L	NAT8L	N-acetyltransferase 8 like	339983	https://www.ncbi.nlm.nih.gov/gene/?term=339983
NAV2	NAV2	neuron navigator 2	89797	https://www.ncbi.nlm.nih.gov/gene/?term=89797
NAV3	NAV3	neuron navigator 3	89795	https://www.ncbi.nlm.nih.gov/gene/?term=89795
NCAM1	NCAM1	neural cell adhesion molecule 1	4684	https://www.ncbi.nlm.nih.gov/gene/?term=4684
NCAM2	NCAM2	neural cell adhesion molecule 2	4685	https://www.ncbi.nlm.nih.gov/gene/?term=4685
NCAN	NCAN	neurocan	1463	https://www.ncbi.nlm.nih.gov/gene/?term=1463
NCF1	NCF1	neutrophil cytosolic factor 1	653361	https://www.ncbi.nlm.nih.gov/gene/?term=653361
NCF1B	NCF1B	neutrophil cytosolic factor 1B (pseudogene)	654816	https://www.ncbi.nlm.nih.gov/gene/?term=654816
NCF1C	NCF1C	neutrophil cytosolic factor 1C (pseudogene)	654817	https://www.ncbi.nlm.nih.gov/gene/?term=654817
NCF2	NCF2	neutrophil cytosolic factor 2	4688	https://www.ncbi.nlm.nih.gov/gene/?term=4688
NCKAP1L	NCKAP1L	NCK associated protein 1 like	3071	https://www.ncbi.nlm.nih.gov/gene/?term=3071
NCKAP5	NCKAP5	NCK associated protein 5	344148	https://www.ncbi.nlm.nih.gov/gene/?term=344148
NCR1	NCR1	natural cytotoxicity triggering receptor 1	9437	https://www.ncbi.nlm.nih.gov/gene/?term=9437
NDUFA4L2	NDUFA4L2	NDUFA4 mitochondrial complex associated like 2	56901	https://www.ncbi.nlm.nih.gov/gene/?term=56901
NECAB1	NECAB1	N-terminal EF-hand calcium binding protein 1	64168	https://www.ncbi.nlm.nih.gov/gene/?term=64168
NEDD9	NEDD9	neural precursor cell expressed, developmentally down-regulated 9	4739	https://www.ncbi.nlm.nih.gov/gene/?term=4739
NEFH	NEFH	neurofilament heavy chain	4744	https://www.ncbi.nlm.nih.gov/gene/?term=4744
NEGR1	NEGR1	neuronal growth regulator 1	257194	https://www.ncbi.nlm.nih.gov/gene/?term=257194
NEK10	NEK10	NIMA related kinase 10	152110	https://www.ncbi.nlm.nih.gov/gene/?term=152110
NETO1	NETO1	neuropilin and tolloid like 1	81832	https://www.ncbi.nlm.nih.gov/gene/?term=81832
