NAME	TITLE	SCORE	
LIN7A		-1.8098292E-5	
DCBLD1		-1.8102086E-5	
ENSG00000152042		-1.8236933E-5	
RPS4XP11		-1.8279585E-5	
QSOX2		-1.8319424E-5	
ANKRD20A10P		-1.832723E-5	
ZNF462		-1.8335413E-5	
C12orf73		-1.8378698E-5	
KIF18B		-1.8383114E-5	
ECT2		-1.8418905E-5	
SEC62-AS1		-1.8430568E-5	
BAG5		-1.8448183E-5	
PHLDA3		-1.8451414E-5	
AC090587.4		-1.8462915E-5	
ZNHIT1		-1.846698E-5	
PPP1CB		-1.8472518E-5	
TBC1D8B		-1.849015E-5	
CICP22		-1.8492512E-5	
ZNF189		-1.8501056E-5	
KNSTRN		-1.852083E-5	
FCHSD2		-1.8521492E-5	
BTBD19		-1.8542352E-5	
UBE2O		-1.8555245E-5	
LINC01554		-1.8556682E-5	
DPY19L2P3		-1.8559376E-5	
RAB23		-1.8585723E-5	
POU2F1		-1.8622679E-5	
DYNLRB2		-1.8629551E-5	
LINC00920		-1.8639215E-5	
RP11-575L7.4		-1.8664054E-5	
DNAH7		-1.8676848E-5	
RP11-390F4.6		-1.8678817E-5	
IFT122		-1.8689769E-5	
RUSC1-AS1		-1.8705048E-5	
WT1-AS		-1.872684E-5	
PRDX1P1		-1.87352E-5	
ZNF484		-1.8738798E-5	
RP4-814D15.1		-1.8760717E-5	
ENSG00000259344		-1.8775032E-5	
RP11-1334A24.6		-1.8798526E-5	
CABLES2		-1.8800949E-5	
CTU2		-1.880213E-5	
HAGHL		-1.8826368E-5	
CSF3R		-1.8829933E-5	
DHX40		-1.884803E-5	
RN7SL145P		-1.8856355E-5	
FAM117B		-1.8859902E-5	
ENSG00000182909		-1.8882212E-5	
RP11-77H9.2		-1.8882349E-5	
NNT		-1.8886632E-5	
MDM1		-1.8910734E-5	
RP11-496H1.2		-1.8925424E-5	
MKRN2		-1.8961406E-5	
SSX2IP		-1.8962019E-5	
ENSG00000241528		-1.9008641E-5	
APOBEC3C		-1.9008676E-5	
EMC3		-1.9009363E-5	
SEPHS1P6		-1.9047753E-5	
LRRC37BP1		-1.9077745E-5	
NRDE2		-1.9082365E-5	
NUTM2A		-1.9100504E-5	
ZC3H13		-1.9105599E-5	
TMTC4		-1.9129398E-5	
TADA3		-1.9154135E-5	
MKLN1-AS		-1.9166304E-5	
GPATCH2		-1.9177858E-5	
RC3H1		-1.9230767E-5	
RPL23AP18		-1.9231484E-5	
MRPL11		-1.9240097E-5	
ZNF223		-1.9242494E-5	
PRRT1		-1.9244844E-5	
TTC4		-1.9245967E-5	
MON1B		-1.929073E-5	
KBTBD12		-1.929875E-5	
KIF20A		-1.931111E-5	
UBR5		-1.9317826E-5	
TMEM150C		-1.932719E-5	
WDR31		-1.9382485E-5	
RP11-18B3.2		-1.9411147E-5	
RANBP1		-1.9422918E-5	
DLC1		-1.9423296E-5	
PM20D2		-1.9464771E-5	
AC025335.1		-1.9465506E-5	
DPP9-AS1		-1.9505102E-5	
LAX1		-1.9612578E-5	
ST6GALNAC4		-1.9621355E-5	
ZNF345		-1.9629022E-5	
TNKS1BP1		-1.9641662E-5	
TYRO3P		-1.9644891E-5	
SORD		-1.9684936E-5	
S100B		-1.9685487E-5	
NAP1L4P3		-1.969543E-5	
SV2C		-1.9736493E-5	
GFPT1		-1.9754754E-5	
RP1-265C24.8		-1.976024E-5	
CTD-2528L19.6		-1.9781863E-5	
WDR76		-1.9818443E-5	
INPP5J		-1.9833504E-5	
RP11-365O16.1		-1.9854186E-5	
C12orf10		-1.9884867E-5	
RP5-1112D6.4		-1.9931815E-5	
INTS12		-1.9956824E-5	
RP11-171I2.2		-1.9963623E-5	
VCL		-1.9973339E-5	
RP1-152L7.5		-1.9980926E-5	
C2CD2		-1.9990955E-5	
CAMSAP1		-1.9995723E-5	
CTD-2384A14.1		-2.0015503E-5	
TYW1		-2.0019846E-5	
C8orf4		-2.0049567E-5	
WRN		-2.0049585E-5	
RPS21		-2.0072386E-5	
NRBF2		-2.0076022E-5	
CCDC159		-2.0076413E-5	
RAB24		-2.017571E-5	
XXbac-BPG252P9.9		-2.0199768E-5	
MAGI1-IT1		-2.0257909E-5	
RTCB		-2.0279293E-5	
ENSG00000261690		-2.0336502E-5	
SLC23A2		-2.0339561E-5	
MTX3		-2.0394591E-5	
PDLIM1P1		-2.0400728E-5	
RP11-774D14.1		-2.0427986E-5	
CWF19L1		-2.043599E-5	
ITGAM		-2.0442423E-5	
SOS2		-2.0507623E-5	
AC010226.4		-2.0524516E-5	
CHCHD3P3		-2.0530091E-5	
SLC25A23		-2.0540794E-5	
RP11-583F2.1		-2.0546693E-5	
EIF4EP5		-2.0546999E-5	
ARMCX1		-2.0559015E-5	
SLC2A10		-2.0608935E-5	
RMDN2		-2.0610676E-5	
CBLB		-2.063677E-5	
SNRPD2P1		-2.0814337E-5	
UPF3B		-2.083251E-5	
REEP3		-2.0843885E-5	
POLR3F		-2.0849959E-5	
HIST2H2BF		-2.0856116E-5	
AF131215.9		-2.0921556E-5	
RP11-745A24.1		-2.095304E-5	
CCDC113		-2.0984155E-5	
DUSP28		-2.0996658E-5	
STAMBP		-2.1001304E-5	
SLC7A10		-2.1005215E-5	
MICALL1		-2.1032009E-5	
CCDC6		-2.104121E-5	
UBE2D3P1		-2.104516E-5	
RTFDC1		-2.1121534E-5	
ST8SIA6		-2.1138323E-5	
GRID2IP		-2.1145712E-5	
RP11-712L6.5		-2.1155005E-5	
FAM199X		-2.1155754E-5	
FANCA		-2.1163152E-5	
INTU		-2.11713E-5	
CTB-178M22.2		-2.117406E-5	
TLK2P1		-2.1185599E-5	
BUD13		-2.1201848E-5	
SVEP1		-2.1204945E-5	
CAT		-2.122569E-5	
RP11-318C24.2		-2.1234611E-5	
TSPO		-2.1264163E-5	
RP11-993B23.3		-2.1274205E-5	
IL1RL2		-2.1285554E-5	
TMEM81		-2.1315607E-5	
RP11-138A9.2		-2.134323E-5	
STK4-AS1		-2.1354743E-5	
ENSG00000224997		-2.1363634E-5	
PRSS23		-2.1367308E-5	
WASF4P		-2.1373453E-5	
RP11-523H24.3		-2.137782E-5	
BCL9		-2.1397467E-5	
CFAP45		-2.1418547E-5	
CTC-455F18.3		-2.1420225E-5	
SORBS3		-2.1488506E-5	
RP3-437C15.1		-2.1501488E-5	
RPS3AP47		-2.1526052E-5	
PLXNA2		-2.153083E-5	
ENSG00000240618		-2.1617856E-5	
RP11-412P11.1		-2.1619782E-5	
TACR3		-2.16399E-5	
CCL26		-2.1642312E-5	
DDX50P1		-2.1658301E-5	
UBA52P5		-2.1670792E-5	
ZNF460		-2.1688267E-5	
RP11-849H4.4		-2.1713393E-5	
DTX2P1		-2.1736496E-5	
RP11-158H5.7		-2.1757873E-5	
RP5-991G20.1		-2.1785201E-5	
NAA16		-2.1794924E-5	
PFDN4		-2.1866832E-5	
USF1		-2.189639E-5	
TGIF2LX		-2.1904672E-5	
ALMS1-IT1		-2.1918693E-5	
SEPT7P3		-2.1937185E-5	
NFYA		-2.1961054E-5	
OSR1		-2.1961805E-5	
ELMOD2		-2.1985059E-5	
BCAS4		-2.1985064E-5	
STAR		-2.2012737E-5	
RBM39		-2.203443E-5	
SMCO2		-2.20554E-5	
RPS3AP44		-2.2063216E-5	
AGAP1		-2.2080601E-5	
CASKIN2		-2.2129154E-5	
PTGES3P3		-2.2268798E-5	
ADCY7		-2.2374063E-5	
MSL2		-2.241415E-5	
ACOT11		-2.2442056E-5	
FYN		-2.245901E-5	
SLC38A6		-2.2479866E-5	
RPIA		-2.2523178E-5	
RNASEH1		-2.263895E-5	
AC093838.4		-2.2665205E-5	
PFKFB4		-2.2671764E-5	
SLC8A1		-2.2688166E-5	
MIPEPP3		-2.272141E-5	
NUS1		-2.275967E-5	
SNRNP40		-2.2774924E-5	
RP11-876N24.4		-2.2786091E-5	
AC012358.7		-2.284119E-5	
EPC2		-2.2878825E-5	
RP11-133N21.10		-2.2882878E-5	
TRMT61B		-2.2945027E-5	
RMDN3		-2.2990478E-5	
RP1-59D14.5		-2.3021914E-5	
ZYG11A		-2.3025172E-5	
MEIS2		-2.3078692E-5	
ENSG00000261533		-2.324143E-5	
SUCLG1		-2.3306027E-5	
FERMT1		-2.3321762E-5	
APOOL		-2.3326282E-5	
C17orf49		-2.3405606E-5	
NEMP2		-2.3451064E-5	
GOT1		-2.3473092E-5	
BCL7C		-2.3490822E-5	
C3orf52		-2.3497805E-5	
EVPL		-2.3503508E-5	
INTS10		-2.350595E-5	
PRKCDBP		-2.3523788E-5	
HBS1L		-2.353402E-5	
VENTXP5		-2.3573906E-5	
ADAT3		-2.3576817E-5	
TRMT11		-2.358568E-5	
SEPT2P1		-2.358701E-5	
TOMM22		-2.3590335E-5	
CLDN20		-2.3619927E-5	
GOLGA8H		-2.3629207E-5	
CENPK		-2.365958E-5	
FNDC3A		-2.3689412E-5	
RP11-701H24.4		-2.3741504E-5	
RP11-79H23.3		-2.3804345E-5	
QTRT1		-2.3807568E-5	
BSG		-2.3831899E-5	
RP11-274H2.5		-2.3858292E-5	
MSNP1		-2.3867593E-5	
TEC		-2.3874982E-5	
ULK4P2		-2.3891287E-5	
ENSG00000254982		-2.3904762E-5	
RP11-73M18.8		-2.3919625E-5	
ENSG00000239903		-2.3933651E-5	
RP4-791M13.3		-2.3938625E-5	
MERTK		-2.3951765E-5	
RP5-901A4.1		-2.3983383E-5	
TYK2		-2.398553E-5	
SRSF11		-2.3993758E-5	
PSMA3-AS1		-2.4123152E-5	
DNAJC25		-2.4189661E-5	
TTC39A		-2.4232802E-5	
RPS15AP11		-2.4234072E-5	
CPXM1		-2.423863E-5	
RPL5P23		-2.4377468E-5	
FAM185BP		-2.4389052E-5	
GPS2P1		-2.4406718E-5	
RP11-476K15.1		-2.4442888E-5	
RP11-332M2.1		-2.4451649E-5	
RAD23A		-2.447253E-5	
HOXB1		-2.4473671E-5	
AC005540.3		-2.447646E-5	
FOXD1		-2.4491712E-5	
SHE		-2.4497802E-5	
TANGO2		-2.4500254E-5	
GJA1P1		-2.4523493E-5	
C9orf152		-2.4541025E-5	
PSME1		-2.455702E-5	
C1orf54		-2.45738E-5	
TMEM116		-2.4584755E-5	
AC083843.1		-2.4589131E-5	
TICRR		-2.4594488E-5	
ZNF507		-2.4604E-5	
FGR		-2.4611705E-5	
MARK1		-2.4622957E-5	
RP11-73M7.1		-2.4624998E-5	
RP3-449M8.6		-2.4630266E-5	
RP11-433O3.1		-2.4640858E-5	
SERTAD4		-2.4661469E-5	
OSMR		-2.466525E-5	
CTA-242H14.1		-2.4684481E-5	
LHFPL2		-2.468688E-5	
ANKRD20A18P		-2.4728048E-5	
REV1		-2.4774872E-5	
AC012146.7		-2.4792485E-5	
TNFAIP2		-2.479856E-5	
ETFDH		-2.481204E-5	
PRPF39		-2.4843246E-5	
TOLLIP-AS1		-2.4906645E-5	
GATAD2B		-2.491778E-5	
TMEM35B		-2.496823E-5	
LRRC26		-2.4968855E-5	
HEATR5B		-2.4974655E-5	
SNX29P1		-2.500347E-5	
PMPCB		-2.5043022E-5	
FAM151B		-2.5061106E-5	
HBG2		-2.5062054E-5	
LONRF3		-2.507756E-5	
FBXW11		-2.5086347E-5	
RP11-791G15.2		-2.511767E-5	
AC003104.1		-2.5133471E-5	
LL22NC03-80A10.6		-2.5143425E-5	
SCMH1		-2.5153056E-5	
BMS1P10		-2.5153302E-5	
GNAT2		-2.519194E-5	
PABPC4		-2.5202617E-5	
P4HTM		-2.5232572E-5	
RNF24		-2.5240448E-5	
LARP7		-2.5246633E-5	
DIO1		-2.530924E-5	
ATP6V0B		-2.5365282E-5	
EBAG9P1		-2.536948E-5	
RP11-68I18.10		-2.5398504E-5	
GPR180		-2.5436446E-5	
SMU1		-2.5457104E-5	
ZFC3H1		-2.5459294E-5	
TJP2		-2.5462958E-5	
AURKA		-2.5468324E-5	
CDON		-2.5488616E-5	
C5orf45		-2.5529658E-5	
DUSP1		-2.5547068E-5	
GPRASP2		-2.560162E-5	
ELN		-2.5671596E-5	
ZNF653		-2.5683827E-5	
RP11-57G10.8		-2.5709012E-5	
DARS		-2.5721833E-5	
ENSG00000268166		-2.5724003E-5	
MTERF2		-2.5748222E-5	
GBP3		-2.5759931E-5	
GMCL1		-2.578771E-5	
SCARF1		-2.5817695E-5	
METTL15		-2.5883584E-5	
EEF2K		-2.5896425E-5	
ACOT2		-2.5897243E-5	
SKIV2L2		-2.591131E-5	
WASH7P		-2.592201E-5	
PPCS		-2.592421E-5	
STK16		-2.5983045E-5	
SRGN		-2.5988991E-5	
CTD-2600O9.1		-2.6010091E-5	
AC104297.1		-2.6015832E-5	
SLC35C2		-2.6048392E-5	
NBPF20		-2.605573E-5	
ZNF224		-2.6066306E-5	
RP11-458F8.3		-2.6068006E-5	
WDHD1		-2.6098658E-5	
VPREB3		-2.6112275E-5	
GABBR2		-2.611745E-5	
PPP1R35		-2.6125988E-5	
PARPBP		-2.6126321E-5	
ZNF106		-2.612727E-5	
POLN		-2.6199516E-5	
POPDC2		-2.6218864E-5	
SVIL		-2.6240323E-5	
DHPS		-2.6261563E-5	
SARDH		-2.6277849E-5	
TBP		-2.629312E-5	
MXRA5Y		-2.6306318E-5	
CDK17		-2.6384838E-5	
DNAJC18		-2.6477504E-5	
RPL23AP55		-2.6504158E-5	
EPM2AIP1		-2.6525742E-5	
ARHGAP45		-2.6548088E-5	
RBBP4P2		-2.6548352E-5	
RP11-552M11.4		-2.6554473E-5	
LINC00648		-2.65576E-5	
RARRES1		-2.6605183E-5	
RPS3AP34		-2.661962E-5	
SLC22A23		-2.6621652E-5	
TMPOP2		-2.6679636E-5	
PPWD1		-2.6716243E-5	
RP11-423F24.3		-2.6725791E-5	
AC013470.6		-2.6756255E-5	
RP11-503E24.2		-2.677629E-5	
ENSG00000270172		-2.6811691E-5	
MORC3		-2.690854E-5	
PEX7		-2.6920465E-5	
SALL2		-2.695175E-5	
ABCD4		-2.6952568E-5	
SPA17		-2.7009566E-5	
RP11-11N9.4		-2.7110684E-5	
RP11-347H15.2		-2.7123431E-5	
ZNF561		-2.7137363E-5	
ATP8B4		-2.7138216E-5	
RBM4B		-2.7157916E-5	
GCLC		-2.7183418E-5	
RP11-137N23.1		-2.7189986E-5	
UBXN7		-2.7201451E-5	
TRAF3IP2-AS1		-2.721259E-5	
RP11-298I3.4		-2.7240136E-5	
SAPCD2		-2.7303488E-5	
GPC1		-2.7380793E-5	
CTD-2267D19.4		-2.73884E-5	
DAZAP2P1		-2.7394623E-5	
DEPDC1-AS1		-2.7416138E-5	
LINC01089		-2.7438211E-5	
RELB		-2.7456568E-5	
OGG1		-2.7487791E-5	
CEP68		-2.7505463E-5	
C16orf95		-2.7514501E-5	
HMGN1P8		-2.7562497E-5	
ZNF148		-2.7563585E-5	
TPT1P9		-2.7568187E-5	
BMS1P4		-2.7569371E-5	
SLC27A1		-2.7579863E-5	
CSK		-2.7588572E-5	
ULBP1		-2.7620523E-5	
RASA1		-2.7647335E-5	
GLP2R		-2.7665268E-5	
ACCS		-2.7701382E-5	
RAC1P2		-2.7708535E-5	
UGDH-AS1		-2.7718108E-5	
RECQL5		-2.7777605E-5	
ENSG00000131795		-2.7790224E-5	
RP11-512F24.1		-2.7839882E-5	
CTD-2270N23.1		-2.7844455E-5	
IZUMO4		-2.7865044E-5	
RPSAP4		-2.7869251E-5	
DEDD		-2.7870217E-5	
RP3-486I3.4		-2.7872751E-5	
TCEA1P4		-2.7901273E-5	
FARP2		-2.7932865E-5	
ZNF212		-2.8014567E-5	
BMP1		-2.804365E-5	
TBC1D9		-2.8101716E-5	
VPS35		-2.811954E-5	
NKX3-1		-2.8138369E-5	
FBXO5		-2.814562E-5	
CDC42SE1		-2.8155035E-5	
HS2ST1		-2.8172544E-5	
AC024937.4		-2.8201011E-5	
AMPD3		-2.8223378E-5	
TERF1		-2.8236276E-5	
RAPGEF6		-2.8237635E-5	
UBAC1		-2.8297682E-5	
SIGMAR1		-2.8346749E-5	
RPL35P5		-2.8348293E-5	
CTB-111H14.1		-2.8435808E-5	
AC083884.8		-2.8452156E-5	
TXN2		-2.8550085E-5	
SIPA1L1		-2.8550772E-5	
RP11-141C7.3		-2.8577022E-5	
RIN1		-2.8585207E-5	
ACSL1		-2.8598692E-5	
UNGP3		-2.8601364E-5	
RP11-443B20.1		-2.8625134E-5	
EXTL2		-2.8630004E-5	
RCAN1		-2.8647186E-5	
ST8SIA5		-2.8649778E-5	
RP11-107N15.1		-2.8664428E-5	
GRAMD1A		-2.8666216E-5	
CTB-119C2.1		-2.8678858E-5	
FANCC		-2.868644E-5	
RBM41		-2.8699362E-5	
OARD1		-2.8717775E-5	
PPIL4		-2.873439E-5	
FBXO7		-2.8788114E-5	
MDN1		-2.8827963E-5	
CASC4P1		-2.8848828E-5	
TRIM45		-2.8854036E-5	
SLC9B2		-2.8865215E-5	
RP11-421L21.3		-2.8878478E-5	
PTTG1		-2.8901408E-5	
CTD-2555C10.3		-2.8989312E-5	
BUD31		-2.9046621E-5	
KIAA1257		-2.9050067E-5	
PPP2R2D		-2.9072791E-5	
CAPN10		-2.908597E-5	
RP11-411B10.2		-2.908643E-5	
RP11-39C10.1		-2.9135832E-5	
PHF19		-2.9140394E-5	
IMMT		-2.9153387E-5	
AP000696.2		-2.9189334E-5	
ARRDC3		-2.9208062E-5	
SPICE1		-2.9228142E-5	
RP11-214K3.21		-2.9238097E-5	
HOXA10		-2.9239021E-5	
FBXO30		-2.9254854E-5	
RP11-613F7.1		-2.9276149E-5	
CD27		-2.9280758E-5	
RP11-368I7.4		-2.930233E-5	
EEF1A1P7		-2.932166E-5	
ZNF260		-2.9332923E-5	
IFT43		-2.9337196E-5	
BOD1L1		-2.9379205E-5	
ENSG00000188384		-2.9380424E-5	
KDF1		-2.9417797E-5	
CPSF4		-2.945516E-5	
MID1IP1-AS1		-2.945706E-5	
CYCSP6		-2.9500745E-5	
FAM213B		-2.95115E-5	
RP11-350G24.2		-2.9516323E-5	
CYP2D8P		-2.9551386E-5	
SRPK2		-2.9573373E-5	
SEC63		-2.957647E-5	
ZHX2		-2.9576993E-5	
KCNIP4		-2.9594254E-5	
NAIP		-2.9609073E-5	
RBPMS2		-2.9633527E-5	
MYBPC3		-2.9644383E-5	
NKIRAS1		-2.9648681E-5	
SNIP1		-2.9665447E-5	
ILKAP		-2.9667232E-5	
HAUS4		-2.968499E-5	
RBBP4P1		-2.9690646E-5	
BLCAP		-2.9694302E-5	
CACNG8		-2.9816214E-5	
HES4		-2.9865041E-5	
TMEM267		-2.9902252E-5	
RNF44		-3.0066009E-5	
HTATSF1		-3.0088158E-5	
AK3P5		-3.010133E-5	
RPL34P27		-3.0121562E-5	
CTC-542B22.2		-3.0143308E-5	
AC097662.2		-3.0168838E-5	
XXbac-BPG154L12.4		-3.0219444E-5	
AC097499.1		-3.0225543E-5	
ENSG00000266912		-3.0247502E-5	
CCDC71L		-3.0259886E-5	
RP11-182L21.6		-3.0278137E-5	
DRG1		-3.0292307E-5	
PRR7		-3.029558E-5	
RP11-1023L17.1		-3.0299318E-5	
RNGTT		-3.0308525E-5	
ROBO1		-3.0359659E-5	
MDM4		-3.0408044E-5	
WFDC13		-3.0453642E-5	
KDM4A		-3.053009E-5	
BCL2L12P1		-3.0563886E-5	
RP11-458F8.4		-3.0641917E-5	
ZNF627		-3.0672E-5	
HSF4		-3.0725627E-5	
PIGBOS1		-3.0761756E-5	
MTHFSD		-3.0777963E-5	
CA5B		-3.078866E-5	
SLC30A5		-3.079287E-5	
KANTR		-3.0808824E-5	
SPDYE3		-3.0884927E-5	
CD4		-3.0890893E-5	
SNORA81		-3.0949508E-5	
NFKBID		-3.1009564E-5	
HEXIM1		-3.1015505E-5	
RP5-997D16.2		-3.1024196E-5	
CDKN1B		-3.1049454E-5	
ATP2B3		-3.1051084E-5	
SLC25A5P2		-3.1074927E-5	
TRMT112P6		-3.1077278E-5	
SDCBP2		-3.1085587E-5	
RAI14		-3.1157277E-5	
ZNF646		-3.1157368E-5	
RP11-1246C19.1		-3.1165135E-5	
NPPA		-3.1204705E-5	
BCS1L		-3.1218526E-5	
RP11-203M5.7		-3.1238524E-5	
RP11-361M10.3		-3.1240725E-5	
ENSG00000268175		-3.1294974E-5	
IKBKAP		-3.133043E-5	
KCNK12		-3.1382806E-5	
FASTKD1		-3.1424246E-5	
TMED10P1		-3.144119E-5	
RP11-85A1.3		-3.1492316E-5	
NSUN4		-3.14974E-5	
CEP83		-3.150941E-5	
NODAL		-3.1517655E-5	
PIK3IP1		-3.1553423E-5	
EEF1A1P25		-3.15652E-5	
FAM216A		-3.156886E-5	
KITLG		-3.1611256E-5	
SKOR1		-3.1619566E-5	
ENSG00000140181		-3.1647138E-5	
CPEB2		-3.170067E-5	
DNAJC9		-3.18188E-5	
HMGA1P1		-3.184194E-5	
CDC45		-3.1847034E-5	
MAP1B		-3.1885113E-5	
RPL29P12		-3.1890948E-5	
WDR45BP1		-3.1972788E-5	
RP11-122G18.7		-3.1987893E-5	
ZNF426		-3.207007E-5	
RP11-875O11.2		-3.211294E-5	
CDKN2D		-3.2138025E-5	
ENO1-IT1		-3.2212505E-5	
ALG10B		-3.223849E-5	
TFPI2		-3.2240026E-5	
EPB41		-3.23889E-5	
KCNE4		-3.2406E-5	
CD7		-3.2418342E-5	
RP11-18B3.3		-3.2445972E-5	
KLHL20		-3.2454223E-5	
ENSG00000269963		-3.246684E-5	
ETS2		-3.2483684E-5	
ATF6		-3.251484E-5	
TRPM4		-3.251681E-5	
GLT8D1		-3.2522643E-5	
CHEK1		-3.2543525E-5	
RP11-506H20.1		-3.257188E-5	
MGLL		-3.2631448E-5	
IER5L		-3.2673506E-5	
RP11-59H7.3		-3.2702024E-5	
DOPEY1		-3.2736247E-5	
TAMM41		-3.275358E-5	
CRNKL1		-3.276367E-5	
XPO7		-3.278396E-5	
MLKL		-3.279544E-5	
ZDHHC6		-3.2852065E-5	
ZNF142		-3.2880955E-5	
NISCH		-3.288567E-5	
RP11-968A15.8		-3.2894564E-5	
RPL3P4		-3.2912445E-5	
C4orf36		-3.296457E-5	
PTGR2		-3.3021883E-5	
CTB-25B13.5		-3.3055665E-5	
SCARNA13		-3.313442E-5	
TMEM51-AS1		-3.3158918E-5	
FREM1		-3.317421E-5	
RP5-1009N12.1		-3.317944E-5	
NFKB1		-3.318778E-5	
INSM2		-3.319394E-5	
COBLL1		-3.3307173E-5	
RP11-10L12.4		-3.3348977E-5	
RP11-781P6.1		-3.3361663E-5	
SPATA24		-3.3362572E-5	
TDRD5		-3.337049E-5	
CARNMT1		-3.3386477E-5	
RP11-875O11.3		-3.338986E-5	
H3F3B		-3.3407832E-5	
SIRPA		-3.3411045E-5	
TAS2R15P		-3.345254E-5	
DNAJC13		-3.3470627E-5	
GOLGA8O		-3.352714E-5	
RP11-777F6.3		-3.3533644E-5	
ZNF592		-3.3642347E-5	
NFYC		-3.3647328E-5	
CTD-2616J11.10		-3.3652304E-5	
RP11-708J19.1		-3.3691995E-5	
HNRNPH3		-3.370177E-5	
MAPK6PS3		-3.373771E-5	
RP5-1142A6.2		-3.375789E-5	
TFAP4		-3.383581E-5	
SATB2		-3.385354E-5	
ABL1		-3.3928078E-5	
AFDN		-3.3943965E-5	
NF1		-3.3945635E-5	
IQCH-AS1		-3.3969125E-5	
NUFIP1		-3.4020755E-5	
TAOK1		-3.4083296E-5	
RPS18P12		-3.4094664E-5	
GOLGA8B		-3.41156E-5	
TNFRSF14		-3.416393E-5	
RBBP6		-3.4172423E-5	
RGS16		-3.419664E-5	
RPP25L		-3.4256565E-5	
HINT2		-3.433114E-5	
FAM133B		-3.4360557E-5	
CCDC183		-3.436784E-5	
DNMT3B		-3.4418405E-5	
RP11-261P9.4		-3.443343E-5	
KIAA1524		-3.4448913E-5	
RP3-355L5.4		-3.4464396E-5	
LCTL		-3.4467826E-5	
TMEM161B		-3.447479E-5	
ZNF517		-3.4497953E-5	
RPS3AP49		-3.4520417E-5	
PLAGL1		-3.462181E-5	
DDX50		-3.4657052E-5	
TBC1D2		-3.477496E-5	
IFI44L		-3.481011E-5	
RP11-634H22.1		-3.4835546E-5	
DPP8		-3.4921337E-5	
PPP4R3CP		-3.492853E-5	
CEBPB		-3.49304E-5	
RP11-283G6.3		-3.4947392E-5	
RP11-168J18.6		-3.4982913E-5	
RP11-442N24__B.1		-3.5017965E-5	
CEP135		-3.5023688E-5	
TGFB1		-3.5166307E-5	
THEM6		-3.518505E-5	
CPT1B		-3.5203382E-5	
EFNA3		-3.5212972E-5	
AC068580.6		-3.522163E-5	
ENSG00000271912		-3.5316985E-5	
GLTSCR1L		-3.534985E-5	
RHBDD3		-3.535361E-5	
TRAPPC6A		-3.5426994E-5	
TCEAL3		-3.544873E-5	
RP11-225B17.2		-3.5455003E-5	
GRIN3B		-3.5491805E-5	
WIPF3		-3.5510606E-5	
ORAI2		-3.5515197E-5	
CDK1		-3.5568944E-5	
CDK6		-3.557323E-5	
ARID2		-3.5609683E-5	
CYYR1-AS1		-3.562806E-5	
BCKDHB		-3.5665125E-5	
ENSG00000266999		-3.566686E-5	
ZGLP1		-3.569007E-5	
CCAR2		-3.5720037E-5	
ZBTB34		-3.5731526E-5	
RP11-367J11.2		-3.5757217E-5	
CD200R1		-3.5768957E-5	
RP11-349N19.2		-3.577598E-5	
PRR29		-3.5808534E-5	
TTK		-3.5837016E-5	
ASF1B		-3.5966452E-5	
ZBTB20		-3.600778E-5	
ADCY6		-3.6067697E-5	
RPL7P44		-3.6084817E-5	
GCLM		-3.6113328E-5	
B2M		-3.6242414E-5	
RPL5P17		-3.6256213E-5	
MT-ATP6		-3.6270645E-5	
CTD-2035E11.4		-3.631276E-5	
IK		-3.6334623E-5	
RP11-638I2.10		-3.6355956E-5	
CDC20		-3.6364174E-5	
RPS7P14		-3.6372174E-5	
RPAP1		-3.644173E-5	
BOLL		-3.6479847E-5	
RP11-496H1.1		-3.6508503E-5	
DDTL		-3.6552054E-5	
RP11-297N6.4		-3.6569392E-5	
GOLT1A		-3.6613907E-5	
LMF1		-3.6655096E-5	
AC004453.8		-3.6664263E-5	
CTA-984G1.5		-3.676335E-5	
RP11-707G14.8		-3.6783953E-5	
LIMK2		-3.689017E-5	
HNRNPABP1		-3.689264E-5	
MID1IP1		-3.6957113E-5	
AC073043.1		-3.696554E-5	
GJB3		-3.7003385E-5	
BAG4		-3.7005168E-5	
GIGYF2		-3.7009035E-5	
UBE2H		-3.7012895E-5	
RPUSD2		-3.7101687E-5	
RP11-761N21.2		-3.7118436E-5	
ZBTB46		-3.7143946E-5	
ITGAV		-3.723125E-5	
SMYD4		-3.7271115E-5	
KLK14		-3.7290312E-5	
SYNGR1		-3.7305657E-5	
LAD1		-3.7308495E-5	
SPATA7		-3.7313395E-5	
CFDP1		-3.732043E-5	
RP11-265D17.2		-3.7328504E-5	
METTL4		-3.7330778E-5	
MIS12		-3.7333346E-5	
ENSG00000272093		-3.7393296E-5	
LINC00271		-3.7417136E-5	
RP11-168K11.3		-3.7422546E-5	
GBAP1		-3.7465E-5	
MBLAC2		-3.749049E-5	
SEC11A		-3.7601727E-5	
RP4-605O3.4		-3.7722795E-5	
KCTD7		-3.7757458E-5	
SEMA7A		-3.776002E-5	
SALL4		-3.779788E-5	
HRAS		-3.7882543E-5	
NEK2		-3.7892656E-5	
THAP5		-3.7957296E-5	
TAF1A-AS1		-3.7964666E-5	
ZNF121		-3.7996226E-5	
TRMT1		-3.808295E-5	
EDEM3		-3.808985E-5	
TMEM59		-3.8132323E-5	
ETV3		-3.8135957E-5	
PNPLA4		-3.8136317E-5	
MANSC1		-3.8137725E-5	
FLNA		-3.8155074E-5	
ANKRD36B		-3.8164042E-5	
